 ,mixture_ID,mixture_path,source_1_path,source_2_path,noise_path,length
Data 1 Target1No 1Cycle No 14Group Depth600m_Data 2 Target2No 8Cycle No 19Group Depth500m.wav,Data 1 Target1No 1Cycle No 14Group Depth600m_Data 2 Target2No 8Cycle No 19Group Depth500m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 14Group Depth600m_Data 2 Target2No 8Cycle No 19Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 14Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 19Group Depth500m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise520.wav,58750
Data 1 Target1No 1Cycle No 14Group Depth700m_Data 2 Target2No 1Cycle No 19Group Depth100m.wav,Data 1 Target1No 1Cycle No 14Group Depth700m_Data 2 Target2No 1Cycle No 19Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 14Group Depth700m_Data 2 Target2No 1Cycle No 19Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 14Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 19Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise367.wav,58750
Data 1 Target1No 1Cycle No 14Group Depth700m_Data 2 Target2No 4Cycle No 4Group Depth600m.wav,Data 1 Target1No 1Cycle No 14Group Depth700m_Data 2 Target2No 4Cycle No 4Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 14Group Depth700m_Data 2 Target2No 4Cycle No 4Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 14Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 4Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1996.wav,58750
Data 1 Target1No 1Cycle No 14Group Depth900m_Data 2 Target2No 5Cycle No 18Group Depth600m.wav,Data 1 Target1No 1Cycle No 14Group Depth900m_Data 2 Target2No 5Cycle No 18Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 14Group Depth900m_Data 2 Target2No 5Cycle No 18Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 14Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 18Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1261.wav,58750
Data 1 Target1No 1Cycle No 15Group Depth1000m_Data 2 Target2No 5Cycle No 7Group Depth400m.wav,Data 1 Target1No 1Cycle No 15Group Depth1000m_Data 2 Target2No 5Cycle No 7Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth1000m_Data 2 Target2No 5Cycle No 7Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 7Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1348.wav,58749
Data 1 Target1No 1Cycle No 15Group Depth1000m_Data 2 Target2No 7Cycle No 8Group Depth600m.wav,Data 1 Target1No 1Cycle No 15Group Depth1000m_Data 2 Target2No 7Cycle No 8Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth1000m_Data 2 Target2No 7Cycle No 8Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 8Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise591.wav,58749
Data 1 Target1No 1Cycle No 15Group Depth200m_Data 2 Target2No 3Cycle No 17Group Depth400m.wav,Data 1 Target1No 1Cycle No 15Group Depth200m_Data 2 Target2No 3Cycle No 17Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth200m_Data 2 Target2No 3Cycle No 17Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 17Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise762.wav,58750
Data 1 Target1No 1Cycle No 15Group Depth200m_Data 2 Target2No 4Cycle No 1Group Depth300m.wav,Data 1 Target1No 1Cycle No 15Group Depth200m_Data 2 Target2No 4Cycle No 1Group Depth300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth200m_Data 2 Target2No 4Cycle No 1Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 1Group Depth300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1122.wav,58750
Data 1 Target1No 1Cycle No 15Group Depth300m_Data 2 Target2No 8Cycle No 3Group Depth100m.wav,Data 1 Target1No 1Cycle No 15Group Depth300m_Data 2 Target2No 8Cycle No 3Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth300m_Data 2 Target2No 8Cycle No 3Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 3Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise146.wav,58750
Data 1 Target1No 1Cycle No 15Group Depth400m_Data 2 Target2No 3Cycle No 3Group Depth1000m.wav,Data 1 Target1No 1Cycle No 15Group Depth400m_Data 2 Target2No 3Cycle No 3Group Depth1000m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth400m_Data 2 Target2No 3Cycle No 3Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 3Group Depth1000m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2171.wav,58749
Data 1 Target1No 1Cycle No 15Group Depth400m_Data 2 Target2No 8Cycle No 14Group Depth1000m.wav,Data 1 Target1No 1Cycle No 15Group Depth400m_Data 2 Target2No 8Cycle No 14Group Depth1000m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth400m_Data 2 Target2No 8Cycle No 14Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 14Group Depth1000m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1492.wav,58749
Data 1 Target1No 1Cycle No 15Group Depth500m_Data 2 Target2No 2Cycle No 17Group Depth1100m.wav,Data 1 Target1No 1Cycle No 15Group Depth500m_Data 2 Target2No 2Cycle No 17Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth500m_Data 2 Target2No 2Cycle No 17Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 2Cycle No 17Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise653.wav,58749
Data 1 Target1No 1Cycle No 15Group Depth500m_Data 2 Target2No 4Cycle No 7Group Depth300m.wav,Data 1 Target1No 1Cycle No 15Group Depth500m_Data 2 Target2No 4Cycle No 7Group Depth300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth500m_Data 2 Target2No 4Cycle No 7Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 7Group Depth300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1955.wav,58750
Data 1 Target1No 1Cycle No 15Group Depth500m_Data 2 Target2No 6Cycle No 1Group Depth900m.wav,Data 1 Target1No 1Cycle No 15Group Depth500m_Data 2 Target2No 6Cycle No 1Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth500m_Data 2 Target2No 6Cycle No 1Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 1Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise315.wav,58750
Data 1 Target1No 1Cycle No 15Group Depth600m_Data 2 Target2No 10Cycle No 2Group Depth400m.wav,Data 1 Target1No 1Cycle No 15Group Depth600m_Data 2 Target2No 10Cycle No 2Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth600m_Data 2 Target2No 10Cycle No 2Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 2Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2495.wav,58750
Data 1 Target1No 1Cycle No 15Group Depth600m_Data 2 Target2No 6Cycle No 14Group Depth900m.wav,Data 1 Target1No 1Cycle No 15Group Depth600m_Data 2 Target2No 6Cycle No 14Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth600m_Data 2 Target2No 6Cycle No 14Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 14Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise706.wav,58750
Data 1 Target1No 1Cycle No 15Group Depth700m_Data 2 Target2No 3Cycle No 14Group Depth500m.wav,Data 1 Target1No 1Cycle No 15Group Depth700m_Data 2 Target2No 3Cycle No 14Group Depth500m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth700m_Data 2 Target2No 3Cycle No 14Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 14Group Depth500m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1144.wav,58750
Data 1 Target1No 1Cycle No 15Group Depth900m_Data 2 Target2No 4Cycle No 11Group Depth1100m.wav,Data 1 Target1No 1Cycle No 15Group Depth900m_Data 2 Target2No 4Cycle No 11Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 15Group Depth900m_Data 2 Target2No 4Cycle No 11Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 15Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 11Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise256.wav,58749
Data 1 Target1No 1Cycle No 16Group Depth100m_Data 2 Target2No 3Cycle No 10Group Depth1300m.wav,Data 1 Target1No 1Cycle No 16Group Depth100m_Data 2 Target2No 3Cycle No 10Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth100m_Data 2 Target2No 3Cycle No 10Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 10Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1300.wav,58750
Data 1 Target1No 1Cycle No 16Group Depth100m_Data 2 Target2No 3Cycle No 21Group Depth200m.wav,Data 1 Target1No 1Cycle No 16Group Depth100m_Data 2 Target2No 3Cycle No 21Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth100m_Data 2 Target2No 3Cycle No 21Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 3Cycle No 21Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2339.wav,58750
Data 1 Target1No 1Cycle No 16Group Depth1100m_Data 2 Target2No 1Cycle No 1Group Depth200m.wav,Data 1 Target1No 1Cycle No 16Group Depth1100m_Data 2 Target2No 1Cycle No 1Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth1100m_Data 2 Target2No 1Cycle No 1Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 1Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2462.wav,58749
Data 1 Target1No 1Cycle No 16Group Depth1100m_Data 2 Target2No 6Cycle No 21Group Depth400m.wav,Data 1 Target1No 1Cycle No 16Group Depth1100m_Data 2 Target2No 6Cycle No 21Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth1100m_Data 2 Target2No 6Cycle No 21Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 21Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise545.wav,58749
Data 1 Target1No 1Cycle No 16Group Depth1300m_Data 2 Target2No 1Cycle No 13Group Depth400m.wav,Data 1 Target1No 1Cycle No 16Group Depth1300m_Data 2 Target2No 1Cycle No 13Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth1300m_Data 2 Target2No 1Cycle No 13Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 13Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1588.wav,58750
Data 1 Target1No 1Cycle No 16Group Depth1300m_Data 2 Target2No 1Cycle No 4Group Depth800m.wav,Data 1 Target1No 1Cycle No 16Group Depth1300m_Data 2 Target2No 1Cycle No 4Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth1300m_Data 2 Target2No 1Cycle No 4Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 4Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise195.wav,58750
Data 1 Target1No 1Cycle No 16Group Depth1400m_Data 2 Target2No 1Cycle No 6Group Depth800m.wav,Data 1 Target1No 1Cycle No 16Group Depth1400m_Data 2 Target2No 1Cycle No 6Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth1400m_Data 2 Target2No 1Cycle No 6Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 6Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise778.wav,58750
Data 1 Target1No 1Cycle No 16Group Depth1400m_Data 2 Target2No 2Cycle No 20Group Depth200m.wav,Data 1 Target1No 1Cycle No 16Group Depth1400m_Data 2 Target2No 2Cycle No 20Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth1400m_Data 2 Target2No 2Cycle No 20Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 2Cycle No 20Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1784.wav,58750
Data 1 Target1No 1Cycle No 16Group Depth1400m_Data 2 Target2No 5Cycle No 16Group Depth800m.wav,Data 1 Target1No 1Cycle No 16Group Depth1400m_Data 2 Target2No 5Cycle No 16Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth1400m_Data 2 Target2No 5Cycle No 16Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 16Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise812.wav,58750
Data 1 Target1No 1Cycle No 16Group Depth300m_Data 2 Target2No 1Cycle No 3Group Depth1000m.wav,Data 1 Target1No 1Cycle No 16Group Depth300m_Data 2 Target2No 1Cycle No 3Group Depth1000m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth300m_Data 2 Target2No 1Cycle No 3Group Depth1000m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth300m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 3Group Depth1000m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2261.wav,58749
Data 1 Target1No 1Cycle No 16Group Depth400m_Data 2 Target2No 10Cycle No 9Group Depth600m.wav,Data 1 Target1No 1Cycle No 16Group Depth400m_Data 2 Target2No 10Cycle No 9Group Depth600m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth400m_Data 2 Target2No 10Cycle No 9Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 10Cycle No 9Group Depth600m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise293.wav,58750
Data 1 Target1No 1Cycle No 16Group Depth600m_Data 2 Target2No 6Cycle No 5Group Depth1100m.wav,Data 1 Target1No 1Cycle No 16Group Depth600m_Data 2 Target2No 6Cycle No 5Group Depth1100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth600m_Data 2 Target2No 6Cycle No 5Group Depth1100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 5Group Depth1100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise206.wav,58749
Data 1 Target1No 1Cycle No 16Group Depth900m_Data 2 Target2No 6Cycle No 3Group Depth1200m.wav,Data 1 Target1No 1Cycle No 16Group Depth900m_Data 2 Target2No 6Cycle No 3Group Depth1200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth900m_Data 2 Target2No 6Cycle No 3Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 3Group Depth1200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1822.wav,58750
Data 1 Target1No 1Cycle No 16Group Depth900m_Data 2 Target2No 8Cycle No 13Group Depth400m.wav,Data 1 Target1No 1Cycle No 16Group Depth900m_Data 2 Target2No 8Cycle No 13Group Depth400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 16Group Depth900m_Data 2 Target2No 8Cycle No 13Group Depth400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 16Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 13Group Depth400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1726.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth1200m_Data 2 Target2No 8Cycle No 12Group Depth100m.wav,Data 1 Target1No 1Cycle No 17Group Depth1200m_Data 2 Target2No 8Cycle No 12Group Depth100m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth1200m_Data 2 Target2No 8Cycle No 12Group Depth100m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth1200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 12Group Depth100m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1253.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth1400m_Data 2 Target2No 7Cycle No 17Group Depth1300m.wav,Data 1 Target1No 1Cycle No 17Group Depth1400m_Data 2 Target2No 7Cycle No 17Group Depth1300m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth1400m_Data 2 Target2No 7Cycle No 17Group Depth1300m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 17Group Depth1300m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise954.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth200m_Data 2 Target2No 5Cycle No 21Group Depth200m.wav,Data 1 Target1No 1Cycle No 17Group Depth200m_Data 2 Target2No 5Cycle No 21Group Depth200m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth200m_Data 2 Target2No 5Cycle No 21Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth200m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 5Cycle No 21Group Depth200m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1544.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth500m_Data 2 Target2No 1Cycle No 3Group Depth1400m.wav,Data 1 Target1No 1Cycle No 17Group Depth500m_Data 2 Target2No 1Cycle No 3Group Depth1400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth500m_Data 2 Target2No 1Cycle No 3Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 3Group Depth1400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise866.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth500m_Data 2 Target2No 4Cycle No 18Group Depth1400m.wav,Data 1 Target1No 1Cycle No 17Group Depth500m_Data 2 Target2No 4Cycle No 18Group Depth1400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth500m_Data 2 Target2No 4Cycle No 18Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 4Cycle No 18Group Depth1400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1683.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth600m_Data 2 Target2No 8Cycle No 21Group Depth800m.wav,Data 1 Target1No 1Cycle No 17Group Depth600m_Data 2 Target2No 8Cycle No 21Group Depth800m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth600m_Data 2 Target2No 8Cycle No 21Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth600m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 8Cycle No 21Group Depth800m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise918.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth800m_Data 2 Target2No 1Cycle No 2Group Depth1400m.wav,Data 1 Target1No 1Cycle No 17Group Depth800m_Data 2 Target2No 1Cycle No 2Group Depth1400m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth800m_Data 2 Target2No 1Cycle No 2Group Depth1400m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 2Group Depth1400m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise2474.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth800m_Data 2 Target2No 1Cycle No 4Group Depth700m.wav,Data 1 Target1No 1Cycle No 17Group Depth800m_Data 2 Target2No 1Cycle No 4Group Depth700m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth800m_Data 2 Target2No 1Cycle No 4Group Depth700m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth800m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 1Cycle No 4Group Depth700m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise471.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth900m_Data 2 Target2No 6Cycle No 10Group Depth900m.wav,Data 1 Target1No 1Cycle No 17Group Depth900m_Data 2 Target2No 6Cycle No 10Group Depth900m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth900m_Data 2 Target2No 6Cycle No 10Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 6Cycle No 10Group Depth900m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise1241.wav,58750
Data 1 Target1No 1Cycle No 17Group Depth900m_Data 2 Target2No 7Cycle No 18Group Depth500m.wav,Data 1 Target1No 1Cycle No 17Group Depth900m_Data 2 Target2No 7Cycle No 18Group Depth500m,D:\Codes/Asteroid\Sanya\train\mix_both\Data 1 Target1No 1Cycle No 17Group Depth900m_Data 2 Target2No 7Cycle No 18Group Depth500m.wav,D:\Codes\Asteroid\Sanya\train\s1\Data 1 Target1No 1Cycle No 17Group Depth900m.wav,D:\Codes\Asteroid\Sanya\train\s2\Data 2 Target2No 7Cycle No 18Group Depth500m.wav,D:\Codes/Asteroid\Sanya\train\noise\noise839.wav,58750
